shot_id;round_id;date;result;second_shot;direction_id;position_number;shot_number
1472;59;2024-10-06 00:00:00;1;0;10;2;22
1473;59;2024-10-06 00:00:00;1;0;6;3;23
1474;59;2024-10-06 00:00:00;1;0;3;4;24
1475;59;2024-10-06 00:00:00;1;0;10;5;25
1476;60;2024-10-06 00:00:00;1;0;10;1;1
1477;60;2024-10-06 00:00:00;1;1;3;2;2
1478;60;2024-10-06 00:00:00;1;0;6;3;3
1479;60;2024-10-06 00:00:00;1;0;8;4;4
1480;60;2024-10-06 00:00:00;1;0;12;5;5
1481;60;2024-10-06 00:00:00;1;1;13;1;6
1482;60;2024-10-06 00:00:00;1;0;3;2;7
1483;60;2024-10-06 00:00:00;1;0;9;3;8
1484;60;2024-10-06 00:00:00;1;0;12;4;9
1485;60;2024-10-06 00:00:00;1;0;12;5;10
1486;60;2024-10-06 00:00:00;1;0;4;1;11
1487;60;2024-10-06 00:00:00;1;0;2;2;12
1488;60;2024-10-06 00:00:00;1;0;2;3;13
1489;60;2024-10-06 00:00:00;1;0;4;4;14
1490;60;2024-10-06 00:00:00;1;0;10;5;15
1491;60;2024-10-06 00:00:00;1;0;4;1;16
1492;60;2024-10-06 00:00:00;1;0;13;2;17
1493;60;2024-10-06 00:00:00;1;1;2;3;18
1494;60;2024-10-06 00:00:00;1;0;7;4;19
1495;60;2024-10-06 00:00:00;0;1;5;5;20
1496;60;2024-10-06 00:00:00;1;0;8;1;21
1497;60;2024-10-06 00:00:00;0;1;4;2;22
1498;60;2024-10-06 00:00:00;1;0;7;3;23
1499;60;2024-10-06 00:00:00;1;0;10;4;24
1500;60;2024-10-06 00:00:00;1;1;1;5;25
1501;61;2024-10-07 00:00:00;1;0;4;1;1
1502;61;2024-10-07 00:00:00;1;0;9;2;2
1503;61;2024-10-07 00:00:00;1;0;6;3;3
1504;61;2024-10-07 00:00:00;1;0;6;4;4
1505;61;2024-10-07 00:00:00;1;0;4;5;5
1506;61;2024-10-07 00:00:00;1;1;10;1;6
1507;61;2024-10-07 00:00:00;1;1;6;2;7
1508;61;2024-10-07 00:00:00;1;0;5;3;8
1509;61;2024-10-07 00:00:00;1;0;7;4;9
1510;61;2024-10-07 00:00:00;1;0;1;5;10
1511;61;2024-10-07 00:00:00;1;0;1;1;11
1512;61;2024-10-07 00:00:00;1;0;4;2;12
1513;61;2024-10-07 00:00:00;1;1;12;3;13
1514;61;2024-10-07 00:00:00;1;0;13;4;14
1515;61;2024-10-07 00:00:00;1;0;11;5;15
1516;61;2024-10-07 00:00:00;1;1;11;1;16
1517;61;2024-10-07 00:00:00;1;0;12;2;17
1518;61;2024-10-07 00:00:00;1;0;6;3;18
1519;61;2024-10-07 00:00:00;1;1;3;4;19
1520;61;2024-10-07 00:00:00;1;0;13;5;20
1521;61;2024-10-07 00:00:00;1;0;2;1;21
1522;61;2024-10-07 00:00:00;1;1;5;2;22
1523;61;2024-10-07 00:00:00;1;0;1;3;23
1524;61;2024-10-07 00:00:00;1;0;8;4;24
1525;61;2024-10-07 00:00:00;1;0;12;5;25
1526;62;2024-10-07 00:00:00;1;0;10;1;1
1527;62;2024-10-07 00:00:00;1;0;13;2;2
1528;62;2024-10-07 00:00:00;1;0;13;3;3
1529;62;2024-10-07 00:00:00;1;0;4;4;4
1530;62;2024-10-07 00:00:00;1;0;5;5;5
1531;62;2024-10-07 00:00:00;1;0;5;1;6
1532;62;2024-10-07 00:00:00;1;1;8;2;7
1533;62;2024-10-07 00:00:00;1;0;6;3;8
1534;62;2024-10-07 00:00:00;1;0;2;4;9
1535;62;2024-10-07 00:00:00;1;0;8;5;10
1536;62;2024-10-07 00:00:00;1;0;10;1;11
1537;62;2024-10-07 00:00:00;1;0;4;2;12
1538;62;2024-10-07 00:00:00;1;0;11;3;13
1539;62;2024-10-07 00:00:00;1;0;7;4;14
1540;62;2024-10-07 00:00:00;1;1;2;5;15
1541;62;2024-10-07 00:00:00;0;0;9;1;16
1542;62;2024-10-07 00:00:00;1;0;1;2;17
1543;62;2024-10-07 00:00:00;1;0;5;3;18
1544;62;2024-10-07 00:00:00;1;0;5;4;19
1545;62;2024-10-07 00:00:00;0;0;8;5;20
1546;62;2024-10-07 00:00:00;1;0;8;1;21
1547;62;2024-10-07 00:00:00;1;0;13;2;22
1548;62;2024-10-07 00:00:00;1;0;11;3;23
1549;62;2024-10-07 00:00:00;1;1;5;4;24
1550;62;2024-10-07 00:00:00;1;0;8;5;25
1551;63;2024-10-07 00:00:00;1;0;4;1;1
1552;63;2024-10-07 00:00:00;1;1;12;2;2
1553;63;2024-10-07 00:00:00;1;1;9;3;3
1554;63;2024-10-07 00:00:00;1;0;6;4;4
1555;63;2024-10-07 00:00:00;1;0;13;5;5
1556;63;2024-10-07 00:00:00;1;0;3;1;6
1557;63;2024-10-07 00:00:00;1;0;7;2;7
1558;63;2024-10-07 00:00:00;1;0;8;3;8
1559;63;2024-10-07 00:00:00;1;0;1;4;9
1560;63;2024-10-07 00:00:00;1;1;12;5;10
1561;63;2024-10-07 00:00:00;1;0;11;1;11
1562;63;2024-10-07 00:00:00;1;0;8;2;12
1563;63;2024-10-07 00:00:00;1;0;13;3;13
1564;63;2024-10-07 00:00:00;1;0;9;4;14
1565;63;2024-10-07 00:00:00;1;0;1;5;15
1566;63;2024-10-07 00:00:00;1;0;10;1;16
1567;63;2024-10-07 00:00:00;1;0;3;2;17
1568;63;2024-10-07 00:00:00;1;0;10;3;18
1569;63;2024-10-07 00:00:00;1;0;4;4;19
1570;63;2024-10-07 00:00:00;1;0;6;5;20
1571;63;2024-10-07 00:00:00;1;0;8;1;21
1572;63;2024-10-07 00:00:00;1;0;9;2;22
1573;63;2024-10-07 00:00:00;1;0;7;3;23
1574;63;2024-10-07 00:00:00;0;1;12;4;24
1575;63;2024-10-07 00:00:00;1;0;10;5;25
1576;64;2024-10-07 00:00:00;1;1;4;1;1
1577;64;2024-10-07 00:00:00;1;0;6;2;2
1578;64;2024-10-07 00:00:00;1;0;2;3;3
1579;64;2024-10-07 00:00:00;1;0;7;4;4
1580;64;2024-10-07 00:00:00;1;0;10;5;5
1581;64;2024-10-07 00:00:00;1;0;8;1;6
1582;64;2024-10-07 00:00:00;1;1;3;2;7
1583;64;2024-10-07 00:00:00;1;0;7;3;8
1584;64;2024-10-07 00:00:00;1;0;2;4;9
1585;64;2024-10-07 00:00:00;1;0;5;5;10
1586;64;2024-10-07 00:00:00;1;0;7;1;11
1587;64;2024-10-07 00:00:00;1;0;9;2;12
1588;64;2024-10-07 00:00:00;1;0;8;3;13
1589;64;2024-10-07 00:00:00;1;0;12;4;14
1590;64;2024-10-07 00:00:00;1;0;9;5;15
1591;64;2024-10-07 00:00:00;1;0;4;1;16
1592;64;2024-10-07 00:00:00;1;0;8;2;17
1593;64;2024-10-07 00:00:00;1;0;2;3;18
1594;64;2024-10-07 00:00:00;1;0;13;4;19
1595;64;2024-10-07 00:00:00;1;0;5;5;20
1596;64;2024-10-07 00:00:00;1;0;5;1;21
1597;64;2024-10-07 00:00:00;1;0;10;2;22
1598;64;2024-10-07 00:00:00;1;0;7;3;23
1599;64;2024-10-07 00:00:00;1;0;9;4;24
1600;64;2024-10-07 00:00:00;1;0;7;5;25
1601;65;2024-10-07 00:00:00;1;0;5;1;1
1602;65;2024-10-07 00:00:00;0;0;6;2;2
1603;65;2024-10-07 00:00:00;1;0;11;3;3
1604;65;2024-10-07 00:00:00;1;0;12;4;4
1605;65;2024-10-07 00:00:00;1;0;2;5;5
1606;65;2024-10-07 00:00:00;1;0;4;1;6
1607;65;2024-10-07 00:00:00;1;0;13;2;7
1608;65;2024-10-07 00:00:00;1;0;3;3;8
1609;65;2024-10-07 00:00:00;0;0;11;4;9
1610;65;2024-10-07 00:00:00;1;0;12;5;10
1611;65;2024-10-07 00:00:00;1;1;11;1;11
1612;65;2024-10-07 00:00:00;1;0;1;2;12
1613;65;2024-10-07 00:00:00;1;0;1;3;13
1614;65;2024-10-07 00:00:00;1;0;11;4;14
1615;65;2024-10-07 00:00:00;1;0;13;5;15
1616;65;2024-10-07 00:00:00;1;0;1;1;16
1617;65;2024-10-07 00:00:00;1;1;7;2;17
1618;65;2024-10-07 00:00:00;1;0;1;3;18
1619;65;2024-10-07 00:00:00;1;0;3;4;19
1620;65;2024-10-07 00:00:00;1;0;6;5;20
1621;65;2024-10-07 00:00:00;1;0;5;1;21
1622;65;2024-10-07 00:00:00;1;1;12;2;22
1623;65;2024-10-07 00:00:00;1;0;12;3;23
1624;65;2024-10-07 00:00:00;1;0;9;4;24
1625;65;2024-10-07 00:00:00;1;0;4;5;25
1626;66;2024-10-07 00:00:00;1;0;5;1;1
1627;66;2024-10-07 00:00:00;1;0;5;2;2
1628;66;2024-10-07 00:00:00;1;0;9;3;3
1629;66;2024-10-07 00:00:00;1;0;12;4;4
1630;66;2024-10-07 00:00:00;1;1;11;5;5
1631;66;2024-10-07 00:00:00;1;0;12;1;6
1632;66;2024-10-07 00:00:00;1;0;9;2;7
1633;66;2024-10-07 00:00:00;1;0;7;3;8
1634;66;2024-10-07 00:00:00;1;1;9;4;9
1635;66;2024-10-07 00:00:00;1;0;1;5;10
1636;66;2024-10-07 00:00:00;1;0;8;1;11
1637;66;2024-10-07 00:00:00;1;0;10;2;12
1638;66;2024-10-07 00:00:00;1;0;9;3;13
1639;66;2024-10-07 00:00:00;1;1;10;4;14
1640;66;2024-10-07 00:00:00;1;0;8;5;15
1641;66;2024-10-07 00:00:00;0;0;13;1;16
1642;66;2024-10-07 00:00:00;1;0;10;2;17
1643;66;2024-10-07 00:00:00;1;0;12;3;18
1644;66;2024-10-07 00:00:00;1;0;13;4;19
1645;66;2024-10-07 00:00:00;1;1;10;5;20
1646;66;2024-10-07 00:00:00;1;1;4;1;21
1647;66;2024-10-07 00:00:00;1;0;4;2;22
1648;66;2024-10-07 00:00:00;1;0;2;3;23
1649;66;2024-10-07 00:00:00;1;0;10;4;24
1650;66;2024-10-07 00:00:00;1;0;3;5;25
1651;67;2024-10-07 00:00:00;1;0;12;1;1
1652;67;2024-10-07 00:00:00;1;0;12;2;2
1653;67;2024-10-07 00:00:00;1;0;6;3;3
1654;67;2024-10-07 00:00:00;1;0;1;4;4
1655;67;2024-10-07 00:00:00;1;0;11;5;5
1656;67;2024-10-07 00:00:00;0;0;12;1;6
1657;67;2024-10-07 00:00:00;1;0;7;2;7
1658;67;2024-10-07 00:00:00;1;0;11;3;8
1659;67;2024-10-07 00:00:00;1;1;3;4;9
1660;67;2024-10-07 00:00:00;1;0;8;5;10
1661;67;2024-10-07 00:00:00;1;1;4;1;11
1662;67;2024-10-07 00:00:00;1;0;8;2;12
1663;67;2024-10-07 00:00:00;0;0;9;3;13
1664;67;2024-10-07 00:00:00;1;0;8;4;14
1665;67;2024-10-07 00:00:00;1;0;2;5;15
1666;67;2024-10-07 00:00:00;1;0;9;1;16
1667;67;2024-10-07 00:00:00;1;1;12;2;17
1668;67;2024-10-07 00:00:00;0;0;12;3;18
1669;67;2024-10-07 00:00:00;1;0;12;4;19
1670;67;2024-10-07 00:00:00;1;0;4;5;20
1671;67;2024-10-07 00:00:00;1;0;13;1;21
1672;67;2024-10-07 00:00:00;1;0;10;2;22
1673;67;2024-10-07 00:00:00;1;0;6;3;23
1674;67;2024-10-07 00:00:00;1;1;5;4;24
1675;67;2024-10-07 00:00:00;1;1;5;5;25
1676;68;2024-10-07 00:00:00;1;0;5;1;1
1677;68;2024-10-07 00:00:00;1;1;1;2;2
1678;68;2024-10-07 00:00:00;1;0;11;3;3
1679;68;2024-10-07 00:00:00;1;0;9;4;4
1680;68;2024-10-07 00:00:00;1;0;10;5;5
1681;68;2024-10-07 00:00:00;0;0;12;1;6
1682;68;2024-10-07 00:00:00;1;0;10;2;7
1683;68;2024-10-07 00:00:00;1;0;1;3;8
1684;68;2024-10-07 00:00:00;1;0;2;4;9
1685;68;2024-10-07 00:00:00;1;0;11;5;10
1686;68;2024-10-07 00:00:00;1;1;4;1;11
1687;68;2024-10-07 00:00:00;0;0;9;2;12
1688;68;2024-10-07 00:00:00;1;0;7;3;13
1689;68;2024-10-07 00:00:00;0;0;5;4;14
1690;68;2024-10-07 00:00:00;1;1;6;5;15
1691;68;2024-10-07 00:00:00;1;1;11;1;16
1692;68;2024-10-07 00:00:00;1;1;7;2;17
1693;68;2024-10-07 00:00:00;1;0;9;3;18
1694;68;2024-10-07 00:00:00;1;0;10;4;19
1695;68;2024-10-07 00:00:00;1;1;5;5;20
1696;68;2024-10-07 00:00:00;1;0;11;1;21
1697;68;2024-10-07 00:00:00;1;0;1;2;22
1698;68;2024-10-07 00:00:00;1;0;4;3;23
1699;68;2024-10-07 00:00:00;1;0;7;4;24
1700;68;2024-10-07 00:00:00;1;0;7;5;25
1701;69;2024-10-07 00:00:00;1;1;3;1;1
1702;69;2024-10-07 00:00:00;1;0;13;2;2
1703;69;2024-10-07 00:00:00;1;0;12;3;3
1704;69;2024-10-07 00:00:00;1;0;3;4;4
1705;69;2024-10-07 00:00:00;1;1;13;5;5
1706;69;2024-10-07 00:00:00;1;0;5;1;6
1707;69;2024-10-07 00:00:00;1;0;4;2;7
1708;69;2024-10-07 00:00:00;1;0;3;3;8
1709;69;2024-10-07 00:00:00;1;0;8;4;9
1710;69;2024-10-07 00:00:00;1;0;10;5;10
1711;69;2024-10-07 00:00:00;1;0;5;1;11
1712;69;2024-10-07 00:00:00;1;0;5;2;12
1713;69;2024-10-07 00:00:00;1;0;12;3;13
1714;69;2024-10-07 00:00:00;1;1;11;4;14
1715;69;2024-10-07 00:00:00;1;0;2;5;15
1716;69;2024-10-07 00:00:00;1;1;2;1;16
1717;69;2024-10-07 00:00:00;1;0;12;2;17
1718;69;2024-10-07 00:00:00;1;0;8;3;18
1719;69;2024-10-07 00:00:00;1;0;1;4;19
1720;69;2024-10-07 00:00:00;1;0;11;5;20
1721;69;2024-10-07 00:00:00;1;1;3;1;21
1722;69;2024-10-07 00:00:00;1;0;13;2;22
1723;69;2024-10-07 00:00:00;1;0;13;3;23
1724;69;2024-10-07 00:00:00;1;0;1;4;24
1725;69;2024-10-07 00:00:00;0;1;2;5;25
1726;70;2024-10-07 00:00:00;1;0;7;1;1
1727;70;2024-10-07 00:00:00;1;0;10;2;2
1728;70;2024-10-07 00:00:00;1;0;12;3;3
1729;70;2024-10-07 00:00:00;0;0;4;4;4
1730;70;2024-10-07 00:00:00;0;0;10;5;5
1731;70;2024-10-07 00:00:00;1;1;2;1;6
1732;70;2024-10-07 00:00:00;1;0;6;2;7
1733;70;2024-10-07 00:00:00;1;0;2;3;8
1734;70;2024-10-07 00:00:00;0;0;11;4;9
1735;70;2024-10-07 00:00:00;1;0;7;5;10
1736;70;2024-10-07 00:00:00;1;0;4;1;11
1737;70;2024-10-07 00:00:00;1;0;2;2;12
1738;70;2024-10-07 00:00:00;1;0;2;3;13
1739;70;2024-10-07 00:00:00;1;0;12;4;14
1740;70;2024-10-07 00:00:00;1;0;8;5;15
1741;70;2024-10-07 00:00:00;1;0;9;1;16
1742;70;2024-10-07 00:00:00;1;0;9;2;17
1743;70;2024-10-07 00:00:00;1;0;8;3;18
1744;70;2024-10-07 00:00:00;1;0;4;4;19
1745;70;2024-10-07 00:00:00;0;0;7;5;20
1746;70;2024-10-07 00:00:00;1;0;8;1;21
1747;70;2024-10-07 00:00:00;1;0;2;2;22
1748;70;2024-10-07 00:00:00;1;0;10;3;23
1749;70;2024-10-07 00:00:00;1;0;5;4;24
1750;70;2024-10-07 00:00:00;1;0;3;5;25
1751;71;2024-10-08 00:00:00;0;1;5;1;1
1752;71;2024-10-08 00:00:00;1;0;4;2;2
1753;71;2024-10-08 00:00:00;1;1;13;3;3
1754;71;2024-10-08 00:00:00;1;0;2;4;4
1755;71;2024-10-08 00:00:00;1;0;12;5;5
1756;71;2024-10-08 00:00:00;1;0;1;1;6
1757;71;2024-10-08 00:00:00;1;0;10;2;7
1758;71;2024-10-08 00:00:00;1;0;9;3;8
1759;71;2024-10-08 00:00:00;1;0;3;4;9
1760;71;2024-10-08 00:00:00;1;1;2;5;10
1761;71;2024-10-08 00:00:00;1;0;3;1;11
1762;71;2024-10-08 00:00:00;1;0;2;2;12
1763;71;2024-10-08 00:00:00;1;0;10;3;13
1764;71;2024-10-08 00:00:00;1;0;13;4;14
1765;71;2024-10-08 00:00:00;1;0;4;5;15
1766;71;2024-10-08 00:00:00;1;1;6;1;16
1767;71;2024-10-08 00:00:00;1;0;7;2;17
1768;71;2024-10-08 00:00:00;1;0;6;3;18
1769;71;2024-10-08 00:00:00;1;0;10;4;19
1770;71;2024-10-08 00:00:00;1;0;6;5;20
1771;71;2024-10-08 00:00:00;1;0;2;1;21
1772;71;2024-10-08 00:00:00;1;1;7;2;22
1773;71;2024-10-08 00:00:00;0;0;6;3;23
1774;71;2024-10-08 00:00:00;1;0;12;4;24
1775;71;2024-10-08 00:00:00;1;0;10;5;25
1776;72;2024-10-08 00:00:00;1;1;7;1;1
1777;72;2024-10-08 00:00:00;1;1;11;2;2
1778;72;2024-10-08 00:00:00;1;0;1;3;3
1779;72;2024-10-08 00:00:00;1;1;2;4;4
1780;72;2024-10-08 00:00:00;1;0;2;5;5
1781;72;2024-10-08 00:00:00;1;0;9;1;6
1782;72;2024-10-08 00:00:00;1;1;4;2;7
1783;72;2024-10-08 00:00:00;1;0;6;3;8
1784;72;2024-10-08 00:00:00;1;0;7;4;9
1785;72;2024-10-08 00:00:00;1;0;7;5;10
1786;72;2024-10-08 00:00:00;1;0;2;1;11
1787;72;2024-10-08 00:00:00;1;0;7;2;12
1788;72;2024-10-08 00:00:00;0;0;1;3;13
1789;72;2024-10-08 00:00:00;1;0;3;4;14
1790;72;2024-10-08 00:00:00;1;0;3;5;15
1791;72;2024-10-08 00:00:00;1;0;13;1;16
1792;72;2024-10-08 00:00:00;1;0;4;2;17
1793;72;2024-10-08 00:00:00;1;0;1;3;18
1794;72;2024-10-08 00:00:00;0;0;6;4;19
1795;72;2024-10-08 00:00:00;1;0;8;5;20
1796;72;2024-10-08 00:00:00;1;0;9;1;21
1797;72;2024-10-08 00:00:00;1;0;11;2;22
1798;72;2024-10-08 00:00:00;1;0;8;3;23
1799;72;2024-10-08 00:00:00;1;0;5;4;24
1800;72;2024-10-08 00:00:00;1;0;3;5;25
1801;73;2024-10-08 00:00:00;0;0;9;1;1
1802;73;2024-10-08 00:00:00;1;0;2;2;2
1803;73;2024-10-08 00:00:00;1;1;4;3;3
1804;73;2024-10-08 00:00:00;1;0;12;4;4
1805;73;2024-10-08 00:00:00;1;0;4;5;5
1806;73;2024-10-08 00:00:00;1;0;10;1;6
1807;73;2024-10-08 00:00:00;1;1;11;2;7
1808;73;2024-10-08 00:00:00;1;0;7;3;8
1809;73;2024-10-08 00:00:00;1;1;11;4;9
1810;73;2024-10-08 00:00:00;1;0;13;5;10
1811;73;2024-10-08 00:00:00;0;0;1;1;11
1812;73;2024-10-08 00:00:00;1;0;4;2;12
1813;73;2024-10-08 00:00:00;1;0;8;3;13
1814;73;2024-10-08 00:00:00;1;0;1;4;14
1815;73;2024-10-08 00:00:00;1;0;3;5;15
1816;73;2024-10-08 00:00:00;1;0;8;1;16
1817;73;2024-10-08 00:00:00;1;0;8;2;17
1818;73;2024-10-08 00:00:00;1;0;11;3;18
1819;73;2024-10-08 00:00:00;1;0;2;4;19
1820;73;2024-10-08 00:00:00;1;0;7;5;20
1821;73;2024-10-08 00:00:00;1;0;2;1;21
1822;73;2024-10-08 00:00:00;1;0;3;2;22
1823;73;2024-10-08 00:00:00;1;0;9;3;23
1824;73;2024-10-08 00:00:00;1;0;4;4;24
1825;73;2024-10-08 00:00:00;1;0;10;5;25
1826;74;2024-10-08 00:00:00;1;0;9;1;1
1827;74;2024-10-08 00:00:00;1;0;9;2;2
1828;74;2024-10-08 00:00:00;1;0;9;3;3
1829;74;2024-10-08 00:00:00;1;1;12;4;4
1830;74;2024-10-08 00:00:00;1;0;10;5;5
1831;74;2024-10-08 00:00:00;1;0;7;1;6
1832;74;2024-10-08 00:00:00;1;0;4;2;7
1833;74;2024-10-08 00:00:00;1;0;13;3;8
1834;74;2024-10-08 00:00:00;1;0;4;4;9
1835;74;2024-10-08 00:00:00;1;1;10;5;10
1836;74;2024-10-08 00:00:00;1;1;3;1;11
1837;74;2024-10-08 00:00:00;1;0;3;2;12
1838;74;2024-10-08 00:00:00;1;1;3;3;13
1839;74;2024-10-08 00:00:00;1;0;1;4;14
1840;74;2024-10-08 00:00:00;1;0;4;5;15
1841;74;2024-10-08 00:00:00;1;0;6;1;16
1842;74;2024-10-08 00:00:00;1;0;5;2;17
1843;74;2024-10-08 00:00:00;0;0;13;3;18
1844;74;2024-10-08 00:00:00;1;0;3;4;19
1845;74;2024-10-08 00:00:00;1;0;13;5;20
1846;74;2024-10-08 00:00:00;1;0;9;1;21
1847;74;2024-10-08 00:00:00;1;0;4;2;22
1848;74;2024-10-08 00:00:00;1;1;8;3;23
1849;74;2024-10-08 00:00:00;1;0;6;4;24
1850;74;2024-10-08 00:00:00;1;1;6;5;25
1851;75;2024-10-08 00:00:00;0;0;12;1;1
1852;75;2024-10-08 00:00:00;1;0;5;2;2
1853;75;2024-10-08 00:00:00;0;1;9;3;3
1854;75;2024-10-08 00:00:00;1;0;2;4;4
1855;75;2024-10-08 00:00:00;1;0;2;5;5
1856;75;2024-10-08 00:00:00;1;0;9;1;6
1857;75;2024-10-08 00:00:00;1;1;6;2;7
1858;75;2024-10-08 00:00:00;1;0;2;3;8
1859;75;2024-10-08 00:00:00;1;0;7;4;9
1860;75;2024-10-08 00:00:00;1;0;3;5;10
1861;75;2024-10-08 00:00:00;1;0;9;1;11
1862;75;2024-10-08 00:00:00;1;0;13;2;12
1863;75;2024-10-08 00:00:00;1;1;12;3;13
1864;75;2024-10-08 00:00:00;1;0;13;4;14
1865;75;2024-10-08 00:00:00;0;1;3;5;15
1866;75;2024-10-08 00:00:00;1;0;4;1;16
1867;75;2024-10-08 00:00:00;1;0;2;2;17
1868;75;2024-10-08 00:00:00;1;0;6;3;18
1869;75;2024-10-08 00:00:00;1;0;12;4;19
1870;75;2024-10-08 00:00:00;1;0;9;5;20
1871;75;2024-10-08 00:00:00;1;0;13;1;21
1872;75;2024-10-08 00:00:00;1;0;6;2;22
1873;75;2024-10-08 00:00:00;1;0;7;3;23
1874;75;2024-10-08 00:00:00;1;1;9;4;24
1875;75;2024-10-08 00:00:00;1;0;2;5;25
1876;76;2024-10-08 00:00:00;1;0;1;1;1
1877;76;2024-10-08 00:00:00;1;1;5;2;2
1878;76;2024-10-08 00:00:00;1;0;12;3;3
1879;76;2024-10-08 00:00:00;1;0;1;4;4
1880;76;2024-10-08 00:00:00;1;0;5;5;5
1881;76;2024-10-08 00:00:00;1;0;7;1;6
1882;76;2024-10-08 00:00:00;1;0;12;2;7
1883;76;2024-10-08 00:00:00;1;0;7;3;8
1884;76;2024-10-08 00:00:00;1;1;10;4;9
1885;76;2024-10-08 00:00:00;1;0;9;5;10
1886;76;2024-10-08 00:00:00;1;0;10;1;11
1887;76;2024-10-08 00:00:00;1;0;12;2;12
1888;76;2024-10-08 00:00:00;1;0;1;3;13
1889;76;2024-10-08 00:00:00;1;0;9;4;14
1890;76;2024-10-08 00:00:00;1;1;11;5;15
1891;76;2024-10-08 00:00:00;1;0;7;1;16
1892;76;2024-10-08 00:00:00;0;0;2;2;17
1893;76;2024-10-08 00:00:00;1;0;1;3;18
1894;76;2024-10-08 00:00:00;1;0;1;4;19
1895;76;2024-10-08 00:00:00;0;0;8;5;20
1896;76;2024-10-08 00:00:00;1;0;12;1;21
1897;76;2024-10-08 00:00:00;1;0;6;2;22
1898;76;2024-10-08 00:00:00;1;0;7;3;23
1899;76;2024-10-08 00:00:00;1;0;1;4;24
1900;76;2024-10-08 00:00:00;0;0;6;5;25
1901;77;2024-10-08 00:00:00;1;0;6;1;1
1902;77;2024-10-08 00:00:00;1;0;11;2;2
1903;77;2024-10-08 00:00:00;1;0;6;3;3
1904;77;2024-10-08 00:00:00;1;1;5;4;4
1905;77;2024-10-08 00:00:00;1;1;5;5;5
1906;77;2024-10-08 00:00:00;1;0;4;1;6
1907;77;2024-10-08 00:00:00;1;0;2;2;7
1908;77;2024-10-08 00:00:00;1;0;5;3;8
1909;77;2024-10-08 00:00:00;0;0;12;4;9
1910;77;2024-10-08 00:00:00;1;0;11;5;10
1911;77;2024-10-08 00:00:00;1;0;9;1;11
1912;77;2024-10-08 00:00:00;1;0;12;2;12
1913;77;2024-10-08 00:00:00;0;1;12;3;13
1914;77;2024-10-08 00:00:00;1;1;7;4;14
1915;77;2024-10-08 00:00:00;1;0;2;5;15
1916;77;2024-10-08 00:00:00;1;0;12;1;16
1917;77;2024-10-08 00:00:00;1;0;5;2;17
1918;77;2024-10-08 00:00:00;0;0;10;3;18
1919;77;2024-10-08 00:00:00;1;0;9;4;19
1920;77;2024-10-08 00:00:00;0;0;1;5;20
1921;77;2024-10-08 00:00:00;1;0;13;1;21
1922;77;2024-10-08 00:00:00;0;1;1;2;22
1923;77;2024-10-08 00:00:00;1;1;3;3;23
1924;77;2024-10-08 00:00:00;1;0;7;4;24
1925;77;2024-10-08 00:00:00;1;0;4;5;25
1926;78;2024-10-08 00:00:00;1;0;4;1;1
1927;78;2024-10-08 00:00:00;1;0;8;2;2
1928;78;2024-10-08 00:00:00;1;0;7;3;3
1929;78;2024-10-08 00:00:00;1;0;4;4;4
1930;78;2024-10-08 00:00:00;1;0;1;5;5
1931;78;2024-10-08 00:00:00;1;0;11;1;6
1932;78;2024-10-08 00:00:00;0;0;1;2;7
1933;78;2024-10-08 00:00:00;1;0;8;3;8
1934;78;2024-10-08 00:00:00;1;0;9;4;9
1935;78;2024-10-08 00:00:00;1;1;5;5;10
1936;78;2024-10-08 00:00:00;1;0;2;1;11
1937;78;2024-10-08 00:00:00;1;0;4;2;12
1938;78;2024-10-08 00:00:00;1;0;9;3;13
1939;78;2024-10-08 00:00:00;1;0;8;4;14
1940;78;2024-10-08 00:00:00;1;1;7;5;15
1941;78;2024-10-08 00:00:00;1;1;5;1;16
1942;78;2024-10-08 00:00:00;1;0;4;2;17
1943;78;2024-10-08 00:00:00;1;0;11;3;18
1944;78;2024-10-08 00:00:00;0;1;8;4;19
1945;78;2024-10-08 00:00:00;1;0;7;5;20
1946;78;2024-10-08 00:00:00;1;0;11;1;21
1947;78;2024-10-08 00:00:00;1;0;4;2;22
1948;78;2024-10-08 00:00:00;0;1;12;3;23
1949;78;2024-10-08 00:00:00;1;0;5;4;24
1950;78;2024-10-08 00:00:00;1;0;4;5;25
1951;79;2024-10-08 00:00:00;1;0;13;1;1
1952;79;2024-10-08 00:00:00;1;0;9;2;2
1953;79;2024-10-08 00:00:00;1;0;3;3;3
1954;79;2024-10-08 00:00:00;1;0;3;4;4
1955;79;2024-10-08 00:00:00;1;0;8;5;5
1956;79;2024-10-08 00:00:00;1;1;13;1;6
1957;79;2024-10-08 00:00:00;1;0;13;2;7
1958;79;2024-10-08 00:00:00;1;0;12;3;8
1959;79;2024-10-08 00:00:00;1;0;10;4;9
1960;79;2024-10-08 00:00:00;1;0;8;5;10
1961;79;2024-10-08 00:00:00;1;0;2;1;11
1962;79;2024-10-08 00:00:00;1;0;1;2;12
1963;79;2024-10-08 00:00:00;1;0;1;3;13
1964;79;2024-10-08 00:00:00;1;1;6;4;14
1965;79;2024-10-08 00:00:00;1;1;6;5;15
1966;79;2024-10-08 00:00:00;1;0;3;1;16
1967;79;2024-10-08 00:00:00;1;0;2;2;17
1968;79;2024-10-08 00:00:00;1;0;11;3;18
1969;79;2024-10-08 00:00:00;1;0;13;4;19
